"equipo_local","equipo_visitante","fecha","hora","estadio","inning","bateando","parte_del_inning","evento","id_evento"
"Ciego de Avila","Matanzas","domingo 20, septiembre, 2020","14:00","Victoria de Giron","5","cav","top","J. Bridon  se embasa por FCH de rolling 64. H. Morales  es Out, O. Vazquez  avanza a Tercera Base, ",3
"Ciego de Avila","Matanzas","domingo 20, septiembre, 2020","14:00","Victoria de Giron","5","cav","top","Y. Gonzalez  se Poncha.",4
"Ciego de Avila","Matanzas","domingo 20, septiembre, 2020","14:00","Victoria de Giron","5","mtz","bottom","Cambio de RF Entra D. Hernandez  - Sale A. Civil , Cambio de 3B Entra R. Valdes  - Sale R. Gonzalez ",0
"Ciego de Avila","Matanzas","domingo 20, septiembre, 2020","14:00","Victoria de Giron","5","mtz","bottom","Cambio de Receptor Entra W. Suarez  - Sale O. Vazquez ",1
"Ciego de Avila","Matanzas","domingo 20, septiembre, 2020","14:00","Victoria de Giron","5","mtz","bottom","Y. Santoya  recibe Base por Bolas.",2
"Ciego de Avila","Matanzas","domingo 20, septiembre, 2020","14:00","Victoria de Giron","5","mtz","bottom","J. Vazquez  continua bateando. Y. Santoya  avanza a Segunda Base, ",3
"Ciego de Avila","Matanzas","domingo 20, septiembre, 2020","14:00","Victoria de Giron","5","mtz","bottom","J. Vazquez  batea Sencillo de rolling al jardin central . Y. Santoya  anota, ",4
"Ciego de Avila","Matanzas","domingo 20, septiembre, 2020","14:00","Victoria de Giron","5","mtz","bottom","M. Esquerres  se embasa por FCH de rolling 644. J. Vazquez  es Out, ",5
"Ciego de Avila","Matanzas","domingo 20, septiembre, 2020","14:00","Victoria de Giron","5","mtz","bottom","Cambio a la Ofensiva en el Turno 7 Entra J. Martinez  - Sale M. Esquerres ",6
"Ciego de Avila","Matanzas","domingo 20, septiembre, 2020","14:00","Victoria de Giron","5","mtz","bottom","A. Perez  es Out de rolling 53.",7
"Ciego de Avila","Matanzas","domingo 20, septiembre, 2020","14:00","Victoria de Giron","5","mtz","bottom","E. Blanco  batea Sencillo de rolling al jardin izquierdo . M. Esquerres  anota, ",8
"Ciego de Avila","Matanzas","domingo 20, septiembre, 2020","14:00","Victoria de Giron","5","mtz","bottom","A. Medina  recibe Base por Bolas. E. Blanco  avanza a Segunda Base, ",9
"Ciego de Avila","Matanzas","domingo 20, septiembre, 2020","14:00","Victoria de Giron","5","mtz","bottom","Cambio a la Ofensiva en el Turno 1 Entra S. Menocal - Sale A. Medina ",10
"Ciego de Avila","Matanzas","domingo 20, septiembre, 2020","14:00","Victoria de Giron","5","mtz","bottom","A. Sanchez  continua bateando de error.",11
"Ciego de Avila","Matanzas","domingo 20, septiembre, 2020","14:00","Victoria de Giron","5","mtz","bottom","A. Sanchez  es Out de rolling 3.",12
"Ciego de Avila","Matanzas","domingo 20, septiembre, 2020","14:00","Victoria de Giron","6","cav","top","Cierre de actuacion del Lanzador #90 - N. Entenza  [ INN: 5.0, BE: 25, VB: 20, C: 5, CL: 5 ]",0
"Ciego de Avila","Matanzas","domingo 20, septiembre, 2020","14:00","Victoria de Giron","6","cav","top","Cambio de Lanzador Entra J. Suarez  - Sale N. Entenza , Cambio de SS Entra J. Martinez  - Sale M. Esquerres ",1
"Ciego de Avila","Matanzas","domingo 20, septiembre, 2020","14:00","Victoria de Giron","6","cav","top","Cambio de 2B Entra S. Menocal - Sale A. Medina , Cambio de RF Entra W. Luis  - Sale J. Vazquez ",2
"Ciego de Avila","Matanzas","domingo 20, septiembre, 2020","14:00","Victoria de Giron","6","cav","top","Cambio de LF Entra Y. Camejo  - Sale A. Sanchez , Cambio de Receptor Entra R. Loredo  - Sale A. Perez ",3
"Ciego de Avila","Matanzas","domingo 20, septiembre, 2020","14:00","Victoria de Giron","6","cav","top","M. Arteaga  batea Sencillo de rolling al jardin central .",4
"Ciego de Avila","Matanzas","domingo 20, septiembre, 2020","14:00","Victoria de Giron","6","cav","top","L. Perez  batea Sencillo de rolling al jardin izquierdo . M. Arteaga  avanza a Segunda Base, ",5
"Ciego de Avila","Matanzas","domingo 20, septiembre, 2020","14:00","Victoria de Giron","6","cav","top","J. Alfonso  es Out de fly al jardin izquierdo.",6
"Ciego de Avila","Matanzas","domingo 20, septiembre, 2020","14:00","Victoria de Giron","6","cav","top","R. Valdes  es Out de fly al jardin izquierdo.",7
"Ciego de Avila","Matanzas","domingo 20, septiembre, 2020","14:00","Victoria de Giron","6","cav","top","D. Hernandez  es Out de fly al jardin central.",8
"Ciego de Avila","Matanzas","domingo 20, septiembre, 2020","14:00","Victoria de Giron","6","mtz","bottom","Cierre de actuacion del Lanzador #96 - A. Rodriguez  [ INN: 1.1, BE: 10, VB: 8, C: 2, CL: 1 ]",0
"Ciego de Avila","Matanzas","domingo 20, septiembre, 2020","14:00","Victoria de Giron","6","mtz","bottom","Cambio de Lanzador Entra Y. Avalos  - Sale A. Rodriguez , Cambio de RF Entra A. Jimenez  - Sale D. Hernandez ",1
"Ciego de Avila","Matanzas","domingo 20, septiembre, 2020","14:00","Victoria de Giron","6","mtz","bottom","Cambio de 1B Entra D. Hernandez  - Sale H. Morales , Cambio de 2B Entra J. Alfonso  - Sale M. Arteaga ",2
"Ciego de Avila","Matanzas","domingo 20, septiembre, 2020","14:00","Victoria de Giron","6","mtz","bottom","Cambio de SS Entra M. Arteaga ",3
"Ciego de Avila","Matanzas","domingo 20, septiembre, 2020","14:00","Victoria de Giron","6","mtz","bottom","J. Delgado  es Out de rolling 53.",4
"Ciego de Avila","Matanzas","domingo 20, septiembre, 2020","14:00","Victoria de Giron","6","mtz","bottom","J. Camero  conecta Jonron de linea al jardin izquierdo.",5
"Ciego de Avila","Matanzas","domingo 20, septiembre, 2020","14:00","Victoria de Giron","6","mtz","bottom","Y. Duque  es Out de rolling 43.",6
"Ciego de Avila","Matanzas","domingo 20, septiembre, 2020","14:00","Victoria de Giron","6","mtz","bottom","W. Luis  se Poncha.",7
"Ciego de Avila","Matanzas","domingo 20, septiembre, 2020","14:00","Victoria de Giron","7","cav","top","Cierre de actuacion del Lanzador #25 - J. Suarez  [ INN: 1.0, BE: 5, VB: 5, C: 0, CL: 0 ]",0
"Ciego de Avila","Matanzas","domingo 20, septiembre, 2020","14:00","Victoria de Giron","7","cav","top","Cambio de Lanzador Entra A. Sosa  - Sale J. Suarez , Cambio de 3B Entra E. Tamayo  - Sale J. Delgado ",1
"Ciego de Avila","Matanzas","domingo 20, septiembre, 2020","14:00","Victoria de Giron","7","cav","top","Cambio de 1B Entra Y. Duque  - Sale Y. Santoya ",2
"Ciego de Avila","Matanzas","domingo 20, septiembre, 2020","14:00","Victoria de Giron","7","cav","top","W. Suarez  es Out de rolling 43.",3
"Ciego de Avila","Matanzas","domingo 20, septiembre, 2020","14:00","Victoria de Giron","7","cav","top","A. Jimenez  es Out de rolling 63.",4
"Ciego de Avila","Matanzas","domingo 20, septiembre, 2020","14:00","Victoria de Giron","7","cav","top","J. Bridon  es Out de rolling 43.",5
"Ciego de Avila","Matanzas","domingo 20, septiembre, 2020","14:00","Victoria de Giron","9","cav","bottom","Cierre de actuacion del Lanzador #34 - A. Sosa  [ INN: 1.0, BE: 3, VB: 3, C: 0, CL: 0 ]",0
"Ciego de Avila","Matanzas","domingo 20, septiembre, 2020","14:00","Victoria de Giron","9","cav","bottom","Cierre de actuacion del Lanzador #21 - Y. Avalos  [ INN: 1.0, BE: 4, VB: 4, C: 1, CL: 1 ]",1
"Villa Clara","Camagüey","domingo 20, septiembre, 2020","14:00","Candido Gonzalez","1","vcl","top","M. Gomez  se embasa por Error probabilidad de Out de rolling 4.",0
